country,year,life_exp,population,pm
TTO,2009,73.126,1401191.0,3.29
TTO,2010,72.725,1410296.0,5.1799998
TTO,2011,73.278,1420020.0,3.54
TTO,2012,73.716,1430377.0,3.54
TTO,2013,73.962,1440729.0,3.4100001
TTO,2014,74.215,1450661.0,2.9200001
TTO,2015,74.503,1460177.0,3.0699999
TTO,2016,74.281,1469330.0,3.8299999
TTO,2017,74.23,1478607.0,3.75
TTO,2018,73.802,1504709.0,3.03
TUN,1998,73.169,9677148.0,11.24
TUN,1999,73.508,9788067.0,9.1199999
TUN,2000,73.69,9893316.0,10.98
TUN,2001,73.816,9995123.0,9.7200003
TUN,2002,74.059,10094561.0,9.1499996
TUN,2003,74.305,10193798.0,11.8
TUN,2004,74.49,10292225.0,7.73
TUN,2005,74.764,10388344.0,10.65
TUN,2006,74.921,10483558.0,9.96
TUN,2007,75.072,10580395.0,8.75
TUN,2008,75.185,10680380.0,8.3000002
TUN,2009,75.267,10784504.0,8.8599997
TUN,2010,75.421,10895063.0,6.6399999
TUN,2011,75.46,11032528.0,10.46
TUN,2012,75.55,11174383.0,8.9899998
TUN,2013,75.65,11300284.0,8.8299999
TUN,2014,75.65,11428948.0,6.9200001
TUN,2015,75.692,11557779.0,10.37
TUN,2016,75.786,11685667.0,7.7199998
TUN,2017,75.845,11811443.0,9.4300003
TUN,2018,75.95,11933041.0,8.2299995
TUR,1998,71.039,62242204.0,19.48
TUR,1999,70.695,63185615.0,18.940001
TUR,2000,71.861,64113547.0,20.6
TUR,2001,72.231,65072018.0,19.67
TUR,2002,72.579,65988663.0,20.08
TUR,2003,72.89,66867327.0,19.610001
TUR,2004,73.24,67785075.0,17.309999
TUR,2005,73.534,68704715.0,18.51
TUR,2006,73.845,69601333.0,19.870001
TUR,2007,74.193,70468869.0,19.66
TUR,2008,74.45,71320726.0,17.700001
TUR,2009,74.765,72225639.0,20.15
TUR,2010,75.069,73195345.0,17.200001
TUR,2011,74.941,74173854.0,22.610001
TUR,2012,75.678,75277439.0,24.049999
TUR,2013,76.297,76576117.0,21.83
TUR,2014,76.565,78112073.0,22.370001
TUR,2015,76.646,79646178.0,23.129999
TUR,2016,76.66,81019394.0,20.73
TUR,2017,77.141,82089826.0,22.559999
TUR,2018,77.563,82809304.0,21.15
TUV,1998,63.418,9634.0,0.75999999
TUV,1999,63.427,9640.0,0.80000001
TUV,2000,63.499,9638.0,0.89999998
TUV,2001,63.543,9621.0,1.0
TUV,2002,63.58,9609.0,1.26
TUV,2003,63.631,9668.0,1.4
TUV,2004,63.693,9791.0,1.1
TUV,2005,63.836,9912.0,1.3
TUV,2006,63.928,10030.0,1.16
TUV,2007,63.931,10149.0,1.42
TUV,2008,63.948,10272.0,0.95999998
TUV,2009,63.949,10408.0,1.1900001
TUV,2010,63.978,10550.0,1.0599999
TUV,2011,63.974,10700.0,0.86000001
TUV,2012,63.964,10854.0,1.0599999
TUV,2013,64.008,10918.0,1.26
TUV,2014,64.025,10899.0,1.49
TUV,2015,64.06,10877.0,1.46
TUV,2016,64.108,10852.0,1.36
TUV,2017,64.148,10828.0,1.1
TUV,2018,64.212,10865.0,1.22
TZA,1998,50.914,32626498.0,12.96
TZA,1999,51.748,33499772.0,10.51
TZA,2000,52.362,34463704.0,13.32
TZA,2001,53.161,35414469.0,20.059999
TZA,2002,53.863,36353531.0,15.4
TZA,2003,54.895,37333918.0,16.540001
TZA,2004,55.596,38360879.0,17.02
TZA,2005,56.299,39439505.0,18.33
TZA,2006,56.911,40562052.0,16.08
TZA,2007,57.52,41716497.0,21.0
TZA,2008,58.086,42870884.0,18.27
TZA,2009,58.894,43957933.0,17.43
TZA,2010,60.105,45110527.0,18.33
TZA,2011,61.049,46416031.0,18.879999
TZA,2012,62.03,47786137.0,19.17
TZA,2013,62.96,49253643.0,18.620001
TZA,2014,63.873,50814552.0,16.639999
TZA,2015,64.651,52542823.0,17.540001
TZA,2016,65.386,54401802.0,16.67
TZA,2017,65.999,56267032.0,14.38
TZA,2018,66.535,58090443.0,15.8
UGA,1998,47.175,22537658.0,21.49
UGA,1999,47.786,23279247.0,15.91
UGA,2000,48.342,24020697.0,24.16
UGA,2001,49.006,24763325.0,30.26
UGA,2002,49.648,25545090.0,25.969999
UGA,2003,50.368,26354736.0,23.809999
UGA,2004,51.547,27146084.0,26.18
UGA,2005,52.976,27946588.0,26.940001
UGA,2006,54.369,28773227.0,24.540001
UGA,2007,55.236,29629804.0,30.02
UGA,2008,55.823,30509862.0,27.17
UGA,2009,56.488,31412520.0,25.35
UGA,2010,57.055,32341728.0,27.9
UGA,2011,57.965,33295738.0,29.360001
UGA,2012,58.817,34273295.0,28.459999
UGA,2013,59.763,35273570.0,29.719999
UGA,2014,60.408,36336539.0,26.049999
UGA,2015,61.086,37477356.0,27.110001
UGA,2016,61.648,38748299.0,26.530001
UGA,2017,62.115,40127085.0,22.700001
UGA,2018,62.714,41515395.0,23.68
UKR,1998,68.3748780487805,50144500.0,19.33
UKR,1999,67.9809756097561,49674000.0,18.93
UKR,2000,67.6756097560976,49176500.0,17.68
UKR,2001,67.8370731707317,48662400.0,19.059999
UKR,2002,68.2756097560976,48202470.0,20.200001
UKR,2003,68.2107317073171,47812949.0,17.860001
UKR,2004,68.1853658536585,47451626.0,17.299999
UKR,2005,67.9568292682927,47105171.0,17.959999
UKR,2006,68.0775609756098,46787786.0,18.67
UKR,2007,68.2221951219512,46509355.0,16.08
UKR,2008,68.2514634146342,46258189.0,16.34
UKR,2009,69.19,46053331.0,17.77
UKR,2010,70.2653658536586,45870741.0,16.219999
UKR,2011,70.8092682926829,45706086.0,17.82
UKR,2012,70.9441463414634,45593342.0,17.280001
UKR,2013,71.159512195122,45489648.0,17.02
UKR,2014,71.1865853658537,45272155.0,16.309999
UKR,2015,71.189512195122,45154036.0,15.72
UKR,2016,71.4763414634146,45004673.0,15.47
UKR,2017,71.7809756097561,44831135.0,16.450001
UKR,2018,71.5826829268293,44622518.0,14.74
URY,1998,74.527,3262683.0,6.9699998
URY,1999,74.769,3278963.0,7.2800002
URY,2000,75.025,3292224.0,7.8000002
URY,2001,75.285,3300939.0,7.9699998
URY,2002,75.54,3306441.0,8.3599997
URY,2003,75.785,3310202.0,8.1300001
URY,2004,76.007,3313801.0,7.3800001
URY,2005,76.194,3317665.0,7.3400002
URY,2006,76.362,3322282.0,8.1999998
URY,2007,76.498,3328651.0,8.2200003
URY,2008,76.623,3336126.0,8.1099997
URY,2009,76.738,3344156.0,7.4699998
URY,2010,76.858,3352651.0,6.8600001
URY,2011,76.983,3361637.0,7.23
URY,2012,77.111,3371133.0,8.2299995
URY,2013,77.24,3381180.0,7.9400001
URY,2014,77.366,3391662.0,8.5200005
URY,2015,77.483,3402818.0,7.2399998
URY,2016,77.571,3413766.0,7.3800001
URY,2017,77.625,3422200.0,7.6700001
URY,2018,77.611,3427042.0,7.2199998
USA,1998,76.5804878048781,275854000.0,12.2
USA,1999,76.5829268292683,279040000.0,11.84
USA,2000,76.6365853658537,282162411.0,11.84
USA,2001,76.8365853658537,284968955.0,11.54
USA,2002,76.9365853658537,287625193.0,11.3
USA,2003,77.0365853658537,290107933.0,11.0
USA,2004,77.4878048780488,292805298.0,10.59
USA,2005,77.4878048780488,295516599.0,11.49
USA,2006,77.6878048780488,298379912.0,10.21
USA,2007,77.9878048780488,301231207.0,10.5
USA,2008,78.0390243902439,304093966.0,9.5100002
USA,2009,78.390243902439,306771529.0,8.6300001
USA,2010,78.5414634146342,309327143.0,8.5600004
USA,2011,78.6414634146341,311583481.0,8.6599998
USA,2012,78.7414634146342,313877662.0,7.9200001
USA,2013,78.7414634146342,316059947.0,7.73
USA,2014,78.8414634146341,318386329.0,7.6799998
USA,2015,78.690243902439,320738994.0,7.3200002
USA,2016,78.5390243902439,323071755.0,6.6700001
USA,2017,78.5390243902439,325122128.0,6.96
USA,2018,78.6390243902439,326838199.0,7.0500002
VCT,1998,71.097,114165.0,1.98
VCT,1999,71.3,113995.0,2.54
VCT,2000,71.377,113813.0,2.1600001
VCT,2001,71.938,113641.0,2.5
VCT,2002,72.168,113450.0,2.0899999
VCT,2003,72.352,113108.0,2.25
VCT,2004,73.035,112608.0,2.1400001
VCT,2005,73.516,112043.0,2.4400001
VCT,2006,74.017,111427.0,2.1500001
VCT,2007,74.703,110824.0,2.1400001
VCT,2008,75.053,110316.0,2.1800001
VCT,2009,75.083,109840.0,2.3599999
VCT,2010,74.718,109308.0,3.1700001
VCT,2011,74.596,108703.0,2.1700001
VCT,2012,74.146,108083.0,2.3299999
VCT,2013,73.798,107450.0,1.9400001
VCT,2014,74.473,106912.0,1.83
VCT,2015,74.407,106482.0,2.0899999
VCT,2016,74.28,105963.0,2.3399999
VCT,2017,74.305,105549.0,2.4400001
VCT,2018,74.128,105281.0,2.01
VEN,1998,72.668,23503819.0,7.6399999
VEN,1999,72.254,23966960.0,7.9000001
VEN,2000,72.478,24427729.0,9.3000002
VEN,2001,71.201,24880203.0,12.67
VEN,2002,72.662,25330929.0,11.04
VEN,2003,71.94,25782029.0,14.28
VEN,2004,72.514,26226927.0,12.12
VEN,2005,72.782,26668785.0,13.48
VEN,2006,72.742,27102081.0,12.43
VEN,2007,73.058,27525097.0,11.85
VEN,2008,72.436,27933833.0,12.46
VEN,2009,72.579,28327892.0,11.04
VEN,2010,72.89,28715022.0,15.85
VEN,2011,72.913,29096159.0,13.73
VEN,2012,73.036,29470426.0,12.81
VEN,2013,73.196,29838021.0,11.96
VEN,2014,72.853,30193258.0,11.19
VEN,2015,73.006,30529716.0,11.64
VEN,2016,72.058,30741464.0,13.91
VEN,2017,71.943,30563433.0,13.32
VEN,2018,71.979,29825653.0,11.56
VGB,1998,74.906,19079.0,1.8
VGB,1999,74.412,19586.0,2.27
VGB,2000,73.966,20104.0,1.79
VGB,2001,73.846,20657.0,1.78
VGB,2002,73.891,21288.0,1.45
VGB,2003,73.986,21982.0,1.53
VGB,2004,74.251,22715.0,1.3200001
VGB,2005,74.723,23497.0,2.05
VGB,2006,74.88,24323.0,1.92
VGB,2007,75.039,25191.0,1.71
VGB,2008,75.007,26115.0,1.4
VGB,2009,75.26,27044.0,1.5
VGB,2010,75.428,27556.0,2.4200001
VGB,2011,75.486,27962.0,1.3099999
VGB,2012,75.532,28421.0,1.72
VGB,2013,75.574,28657.0,1.3200001
VGB,2014,75.612,28971.0,1.38
VGB,2015,75.675,29366.0,1.54
VGB,2016,75.724,29739.0,1.58
VGB,2017,74.785,30060.0,1.77
VGB,2018,75.831,30335.0,1.38
VIR,1998,72.3258292682927,108537.0,1.61
VIR,1999,72.1968536585366,108599.0,2.0999999
VIR,2000,76.619512195122,108642.0,1.6900001
VIR,2001,77.6219512195122,108549.0,1.72
VIR,2002,77.5219512195122,108509.0,1.37
VIR,2003,77.5219512195122,108505.0,1.48
VIR,2004,77.7731707317073,108466.0,1.28
VIR,2005,77.4219512195122,108453.0,1.96
VIR,2006,78.3243902439024,108369.0,1.9
VIR,2007,76.8634146341463,108337.0,1.67
VIR,2008,77.1634146341463,108397.0,1.3200001
VIR,2009,77.5146341463415,108404.0,1.48
VIR,2010,77.8658536585366,108357.0,2.21
VIR,2011,78.3170731707317,108290.0,1.37
VIR,2012,78.5170731707317,108188.0,1.61
VIR,2013,78.7170731707317,108041.0,1.37
VIR,2014,78.8682926829268,107882.0,1.45
VIR,2015,79.0170731707317,107712.0,1.48
VIR,2016,79.1682926829268,107516.0,1.55
VIR,2017,79.3682926829268,107281.0,1.86
VIR,2018,79.5195121951219,107001.0,1.52
VNM,1998,72.107,77128424.0,19.02
VNM,1999,72.317,78123713.0,17.91
VNM,2000,72.462,79001142.0,20.629999
VNM,2001,72.647,79817777.0,23.27
VNM,2002,72.801,80642308.0,22.280001
VNM,2003,72.98,81475825.0,24.23
VNM,2004,73.135,82311227.0,27.57
VNM,2005,73.271,83142095.0,27.76
VNM,2006,73.319,83951800.0,28.809999
VNM,2007,73.436,84762269.0,30.190001
VNM,2008,73.411,85597241.0,30.639999
VNM,2009,73.498,86482923.0,28.790001
VNM,2010,73.513,87411012.0,29.059999
VNM,2011,73.692,88349117.0,30.58
VNM,2012,73.704,89301326.0,28.969999
VNM,2013,73.775,90267739.0,29.889999
VNM,2014,73.855,91235504.0,28.549999
VNM,2015,73.876,92191398.0,25.790001
VNM,2016,73.938,93126529.0,26.25
VNM,2017,73.963,94033048.0,26.139999
VNM,2018,73.976,94914330.0,23.75
VUT,1998,68.763,183088.0,2.25
VUT,1999,68.237,187432.0,2.71
VUT,2000,68.966,192074.0,3.6199999
VUT,2001,69.037,197034.0,3.8
VUT,2002,69.196,202125.0,3.0
VUT,2003,69.276,207258.0,3.2
VUT,2004,69.313,212422.0,3.0
VUT,2005,69.39,217632.0,3.1700001
VUT,2006,69.462,222923.0,2.75
VUT,2007,69.544,228345.0,3.52
VUT,2008,69.602,233952.0,3.97
VUT,2009,69.653,239689.0,3.5
VUT,2010,69.617,245453.0,3.98
VUT,2011,69.551,251294.0,4.3200002
VUT,2012,69.497,257313.0,4.04
VUT,2013,69.534,263534.0,4.5999999
VUT,2014,69.465,269927.0,4.3400002
VUT,2015,69.513,276438.0,3.95
VUT,2016,69.65,283218.0,4.1900001
VUT,2017,69.71,290239.0,4.73
VUT,2018,69.795,297298.0,4.5100002
WSM,1998,70.171,180385.0,0.56999999
WSM,1999,70.456,182211.0,0.67000002
WSM,2000,70.746,184008.0,0.89999998
WSM,2001,71.019,185530.0,0.81999999
WSM,2002,71.276,186630.0,0.89999998
WSM,2003,71.496,187440.0,0.92000002
WSM,2004,71.696,188073.0,0.75
WSM,2005,71.754,188626.0,1.2
WSM,2006,72.021,189379.0,0.94
WSM,2007,72.1,190478.0,1.04
WSM,2008,72.155,191787.0,0.80000001
WSM,2009,70.066,193176.0,0.94999999
WSM,2010,72.249,194672.0,0.81
WSM,2011,72.26,196351.0,0.75
WSM,2012,72.167,198124.0,0.91000003
WSM,2013,72.391,199939.0,0.94
WSM,2014,72.463,201757.0,1.0
WSM,2015,72.515,203571.0,1.26
WSM,2016,72.54,205544.0,1.0599999
WSM,2017,72.59,207630.0,1.0700001
WSM,2018,72.636,209701.0,1.14
ZAF,1998,60.001,45852166.0,23.01
ZAF,1999,59.241,46364681.0,22.049999
ZAF,2000,58.47,46813266.0,22.08
ZAF,2001,57.261,47229714.0,22.559999
ZAF,2002,55.666,47661514.0,22.030001
ZAF,2003,54.331,48104048.0,21.950001
ZAF,2004,54.043,48556071.0,22.870001
ZAF,2005,53.98,49017147.0,23.639999
ZAF,2006,54.278,49491756.0,23.07
ZAF,2007,54.992,49996094.0,22.74
ZAF,2008,56.022,50565812.0,23.24
ZAF,2009,57.447,51170779.0,22.629999
ZAF,2010,58.899,51784921.0,25.700001
ZAF,2011,60.651,52443325.0,22.440001
ZAF,2012,61.846,53145033.0,22.379999
ZAF,2013,62.533,53873616.0,21.26
ZAF,2014,63.38,54729551.0,20.48
ZAF,2015,63.95,55876504.0,21.68
ZAF,2016,64.747,56422274.0,20.209999
ZAF,2017,65.402,56641209.0,21.15
ZAF,2018,65.674,57339635.0,21.219999
ZMB,1998,44.701,9372430.0,15.89
ZMB,1999,44.659,9621238.0,13.67
ZMB,2000,45.231,9891136.0,16.639999
ZMB,2001,46.019,10191964.0,24.370001
ZMB,2002,46.979,10508294.0,21.639999
ZMB,2003,48.284,10837973.0,21.48
ZMB,2004,49.487,11188040.0,19.41
ZMB,2005,50.659,11564870.0,21.889999
ZMB,2006,51.795,11971567.0,19.84
ZMB,2007,52.739,12402073.0,23.059999
ZMB,2008,53.945,12852966.0,22.07
ZMB,2009,55.3,13318087.0,21.209999
ZMB,2010,56.799,13792086.0,23.120001
ZMB,2011,57.771,14265814.0,20.200001
ZMB,2012,58.867,14744658.0,21.530001
ZMB,2013,59.878,15234976.0,20.18
ZMB,2014,60.699,15737793.0,19.65
ZMB,2015,61.208,16248230.0,21.620001
ZMB,2016,61.794,16767761.0,20.23
ZMB,2017,62.12,17298054.0,18.92
ZMB,2018,62.342,17835893.0,19.35
ZWE,1998,46.819,11548364.0,16.35
ZWE,1999,45.206,11716454.0,13.1
ZWE,2000,44.686,11834676.0,13.22
ZWE,2001,41.957,11910978.0,20.360001
ZWE,2002,44.565,11984644.0,15.98
ZWE,2003,43.393,12075828.0,17.690001
ZWE,2004,44.502,12160881.0,15.33
ZWE,2005,44.768,12224753.0,17.75
ZWE,2006,45.364,12330490.0,15.93
ZWE,2007,45.61,12450568.0,18.49
ZWE,2008,46.723,12550347.0,17.4
ZWE,2009,48.063,12679810.0,15.74
ZWE,2010,50.652,12839771.0,18.82
ZWE,2011,53.347,13025785.0,14.78
ZWE,2012,55.626,13265331.0,16.51
ZWE,2013,57.458,13555422.0,15.15
ZWE,2014,58.846,13855753.0,14.38
ZWE,2015,59.591,14154937.0,16.639999
ZWE,2016,60.306,14452704.0,14.9
ZWE,2017,60.709,14751101.0,14.34
ZWE,2018,61.414,15052184.0,15.9
